EventNumber,mBB,dRBB,dPhiVBB,dPhiLBmin,Mtop,dYWH,pTV,pTB1,pTB2,mTW,MET
1460624,155.982223511,1.9411072731,3.13921236992,1.51882135868,165402.390625,0.4624966681,236754.953125,240.947875977,27.1837234497,1658.59338379,45.8177108765
2363492,175.0,2.44863843918,3.13372516632,1.73627722263,183968.234375,0.0963219702244,190368.15625,258.817352295,99.600227356,67671.90625,161.40663147
5658389,84.6086502075,0.850725948811,3.07758641243,2.77695393562,373216.84375,1.50028347969,203022.6875,111.521469116,74.6834259033,67565.46875,53.8867073059
5863853,61.0286216736,0.618596076965,3.09356498718,2.79050159454,221703.984375,1.36058592796,213457.109375,178.288101196,40.5354309082,17451.8925781,31.0086269379
2418382,77.2125701904,0.955108046532,3.10658931732,2.89400887489,194521.265625,0.19596645236,229908.265625,165.226531982,28.8751735687,44068.5859375,29.8362197876
30109480,175.0,1.6925662756,3.1307220459,2.5176050663,258321.296875,2.50755262375,155205.546875,114.141609192,48.6466789246,17447.328125,91.5617523193
90405,175.0,3.00509095192,3.11732459068,0.299288034439,178808.171875,0.60155749321,178978.09375,350.0,180.0,27174.1796875,140.787384033
4673048,53.9065971375,0.550788700581,3.07606101036,2.6311545372,206389.625,0.309100240469,205449.625,167.357452393,40.7116394043,67062.2421875,36.2105331421
7282790,83.9662246704,1.11816644669,3.11353492737,2.18799424171,161575.0,0.0710848271847,207675.390625,199.058837891,24.1073455811,43480.234375,26.3130760193
48716162,110.273391724,1.1680201292,3.14018917084,2.1694355011,238624.375,0.734574973583,159584.28125,133.253219604,65.0169830322,106857.5,30.0244026184
33446171,175.0,2.60648465157,3.08256793022,1.50552201271,177731.75,0.914459526539,154813.953125,183.416702271,62.1815338135,166713.21875,39.8029212952
260125,127.384407043,1.28570330143,3.13008904457,1.82535350323,240032.875,1.54498493671,226351.390625,210.521469116,42.3752975464,58167.2578125,117.938652039
40157213,175.0,2.92324137688,2.89245820045,0.825201749802,160982.515625,0.438506275415,197043.5625,173.028366089,90.0905075073,120869.546875,24.792930603
8622678,101.915771484,1.35373878479,3.11369371414,2.37468862534,395032.8125,2.42806553841,199472.59375,165.662460327,26.3763656616,37926.3359375,20.8804416656
613440,106.697319031,1.57485878468,3.10553383827,2.14966154099,143518.34375,0.133694440126,174235.984375,167.768295288,28.9061832428,85606.765625,93.7998657227
29882740,175.0,2.01705431938,3.06110835075,1.37917745113,204882.359375,2.54625105858,152662.421875,145.528182983,58.7523155212,51539.328125,89.0540390015
1031,175.0,2.83696889877,3.03665113449,1.17012381554,203008.328125,0.022410992533,230330.859375,255.384368896,26.7431602478,65309.0820312,32.7989006042
1127930,112.875892639,0.857897460461,3.1036400795,2.95451045036,291944.75,0.173236608505,306355.875,256.461242676,60.1164894104,72416.375,38.5234184265
2408847,146.457122803,0.949434459209,3.13085508347,2.61170101166,370794.375,0.655768811703,290921.71875,203.260299683,117.942779541,68728.734375,148.361587524
941226,109.412918091,2.03066372871,3.08349871635,0.590622425079,129835.65625,2.25102376938,150491.5,154.270202637,21.763885498,66327.71875,117.33190155
302265,175.0,3.00284194946,3.10544872284,0.14050579071,133372.75,0.346450060606,297539.6875,331.973205566,36.2838859558,81610.5625,49.4265823364
3837485,150.713012695,2.22488427162,3.12461233139,1.5393807888,129295.835938,0.574009954929,151404.296875,156.719467163,36.9177284241,40377.15625,81.9039993286
16943061,82.7048568726,1.41256117821,3.12456679344,1.78417015076,145856.359375,0.910428822041,175553.15625,116.103813171,26.3379688263,107394.328125,59.1779708862
792686,138.605758667,1.04336702824,3.00892996788,2.38192176819,465640.8125,2.11696624756,224282.390625,136.014907837,129.342391968,77425.171875,152.538711548
6749936,119.849098206,1.15399742126,3.13425064087,2.50970745087,284631.90625,0.6156488657,194365.421875,119.014381409,95.1238555908,7514.73583984,58.4788322449
348503,139.268936157,1.7451158762,3.10863924026,1.13848042488,161782.0625,0.219836950302,170792.765625,169.400466919,42.6501083374,73293.5859375,121.870544434
259562,114.69568634,0.546672224998,3.12464308739,2.87806725502,552282.8125,0.44003534317,444295.8125,274.25213623,146.832931519,53880.6328125,237.872741699
928497,175.0,3.06640195847,3.09603643417,0.822678089142,193169.125,0.39163851738,161861.59375,350.0,180.0,21437.2128906,130.562042236
3177177,43.981967926,0.511235952377,3.09162116051,2.92009162903,249975.984375,1.10648667812,165363.28125,90.3427886963,52.3636932373,27930.2070312,67.7076034546
10286785,175.0,3.09092473984,3.08843946457,0.755835175514,174229.484375,0.167274609208,235590.421875,265.891418457,29.0857582092,123679.960938,19.6674842834
6126654,115.464736938,1.26380467415,3.01508617401,2.59722852707,368519.5,1.52364814281,180460.640625,122.541610718,59.5861320496,66661.515625,32.4799194336
1492603,175.0,1.95304477215,3.11568307877,1.80690670013,305396.0,0.000194699838175,181605.4375,184.17515564,159.612411499,117604.65625,56.1348342896
28280095,175.0,2.05081415176,3.09797406197,1.46060347557,265532.0625,0.190904781222,183010.359375,180.748947144,145.719848633,118002.757812,104.533836365
1558644,175.0,2.52220892906,3.12100577354,1.68089175224,475887.1875,0.833508491516,202933.6875,341.713653564,180.0,76761.671875,23.6147994995
4222655,83.107093811,1.19135403633,3.12594914436,2.61386871338,164247.75,1.12232601643,157651.53125,132.069320679,31.2637424469,54155.71875,54.6586456299
995749,175.0,2.52331519127,3.14108014107,1.92865788937,1000000.0,1.96651136875,406569.0625,350.0,80.6664352417,215000.0,62.8560905457
5806050,50.8586463928,0.55034160614,3.12540316582,2.82054066658,418182.625,1.93729662895,171395.1875,97.1404418945,66.4965362549,141502.0,31.2124042511
24558870,140.883590698,1.96950316429,3.04397106171,1.58352148533,155802.015625,0.630527496338,154995.953125,115.334915161,41.5547485352,112933.242188,76.9636306763
3527,175.0,2.95021653175,3.02757668495,2.1604013443,227062.5,0.751564621925,183914.046875,98.8647079468,66.4256744385,30581.9941406,103.35874176
43091179,175.0,3.02920746803,2.91504693031,1.20786237717,149124.234375,0.657565295696,150077.734375,258.401397705,88.6799163818,163800.140625,180.886795044
45374184,35.9797973633,0.4232031703,3.13709306717,0.247893333435,145344.015625,0.761713087559,178685.84375,156.739044189,24.4150485992,155647.375,207.357772827
26103540,175.0,2.99546933174,3.10221457481,0.106214225292,133651.125,0.0745111182332,159602.765625,350.0,180.0,16476.9433594,119.451286316
445657,175.0,2.08139014244,3.13612818718,2.34421491623,269213.375,2.12958335876,357640.5,350.0,45.6325454712,36201.9335938,4.61854171753
1882686,175.0,2.5331017971,3.11555147171,2.55481100082,471854.40625,2.08335185051,188584.984375,155.174346924,21.8316555023,81145.65625,83.9057388306
1412356,175.0,3.00038170815,2.90824842453,1.22025895119,185274.765625,2.42971968651,154209.34375,177.461853027,41.2266464233,165684.640625,37.0064430237
108129,175.0,2.94044399261,3.10619473457,1.10670042038,187855.125,0.558736801147,198085.28125,156.695739746,42.0085105896,75189.3359375,166.549072266
21363,156.276473999,1.55444455147,3.0020430088,2.25389051437,218261.625,0.0846698433161,176030.140625,143.020050049,80.6288833618,114357.921875,95.2535324097
5144309,175.0,2.59589910507,3.0799434185,1.32526111603,327695.40625,1.30316722393,164804.5,223.456130981,88.8375473022,81066.9609375,63.8829498291
39477224,175.0,2.56134033203,3.12926506996,1.44573247433,163834.484375,1.57081139088,337438.15625,350.0,42.4311981201,62767.0507812,228.149780273
1108069,175.0,2.1714258194,3.12068724632,1.75735366344,268055.96875,0.814475178719,163764.75,183.653060913,106.3021698,57701.53125,32.3383560181
3457698,94.5648193359,1.36656785011,3.01517415047,2.03893661499,162150.21875,0.988599896431,156929.609375,153.962814331,28.8661556244,22471.1113281,41.6002426147
14475809,175.0,3.13139796257,2.69445323944,0.596023082733,170144.59375,0.285810798407,174578.46875,192.025772095,133.306381226,215000.0,151.234924316
2861388,175.0,2.89079284668,3.11633324623,0.271713554859,107425.71875,0.491169095039,193859.140625,239.009841919,47.6134529114,215000.0,54.6691093445
335173,120.092552185,0.718518137932,3.10660600662,2.44774103165,428031.25,0.278709948063,307773.375,199.646408081,129.217727661,78292.8125,240.440383911
252763,175.0,2.27696609497,3.12458014488,1.85355901718,173848.5,1.22187614441,160169.015625,195.567504883,74.8542861938,45778.4335938,128.207946777
2529604,175.0,2.3963868618,3.13269591331,2.3140707016,173884.5,1.02453756332,221787.265625,213.854705811,34.5006027222,66798.8671875,174.423217773
34868005,115.13192749,1.76638269424,3.02907657623,1.66820156574,171551.375,0.00266224937513,179195.90625,133.7915802,25.4958972931,39804.9609375,134.182861328
10867381,139.448959351,1.40500879288,3.12142634392,1.94730257988,298051.46875,1.05212903023,175561.828125,116.748649597,78.9116973877,98567.9140625,111.874023438
3450097,67.3183746338,0.655283927917,3.08077120781,2.38188171387,267762.34375,0.0526666902006,187621.96875,118.404968262,79.1582260132,74370.1640625,146.935577393
5215351,175.0,2.31377482414,3.13137531281,1.11810112,156761.5,0.243163898587,179230.40625,186.518478394,38.8616600037,95823.3828125,62.1474990845
760539,137.686340332,1.32956564426,3.10383176804,2.01250982285,265168.15625,1.02070140839,187319.359375,113.350830078,85.35521698,74850.0078125,162.210800171
1916792,46.3340606689,0.481074035168,3.121332407,2.56473398209,341928.34375,2.94863390923,157912.546875,132.318710327,26.1642303467,76454.546875,105.694778442
5104587,98.2769088745,1.0225110054,3.01896548271,2.46976470947,258824.09375,1.8007235527,199593.03125,141.590118408,43.3178901672,77082.8203125,151.32371521
891586,175.0,4.61964559555,2.95668053627,1.10491192341,502027.03125,0.0428818836808,185267.625,206.876052856,48.1188583374,215000.0,80.638420105
6751010,175.0,2.95435428619,3.03650569916,2.27650475502,316127.96875,1.40967082977,163966.046875,118.322463989,84.0315551758,74185.328125,22.8994846344
198162,125.540657043,1.06554830074,3.1026391983,2.68024921417,407765.46875,1.32289135456,245150.1875,166.759658813,75.1704177856,155393.5,37.5918540955
404732,137.146270752,1.35672831535,3.11231517792,2.25966453552,243478.046875,0.0184782408178,173805.671875,131.770492554,83.609085083,31050.5683594,150.321212769
3035757,157.62020874,2.87005400658,3.13707971573,0.419532775879,111498.703125,0.0393841303885,170764.75,186.642730713,22.6637039185,26460.9140625,58.9655036926
189255,80.8728485107,1.15968465805,2.9916882515,1.94169080257,173732.90625,0.432695686817,150822.125,127.933486938,35.7346115112,40547.7265625,53.8619499207
802716,110.491035461,1.21338915825,3.12463879585,2.51364970207,252642.921875,0.942781150341,157938.953125,89.0597839355,87.039932251,63514.765625,42.9111442566
674028,128.072311401,1.5165117979,3.10967087746,2.20956993103,248191.640625,0.253873765469,151126.46875,92.1205673218,66.6170349121,58366.9023438,108.681373596
8634123,36.4663658142,0.44633308053,3.05185580254,2.44081616402,188264.890625,0.103175893426,161342.53125,109.436347961,37.4557228088,67436.8203125,135.233551025
14704,175.0,2.75546455383,3.12310647964,1.32210683823,181452.796875,1.76279675961,167541.8125,204.118545532,80.2319869995,74937.453125,103.573768616
7372134,52.5733566284,0.644730448723,3.12160968781,2.42549061775,167331.609375,0.250844955444,173292.84375,158.621505737,27.3681602478,17157.0,123.073547363
6911117,175.0,1.53622126579,3.12976646423,2.60512900352,313433.03125,2.50351047516,235374.703125,170.214202881,81.9214553833,23897.1933594,143.959747314
1157508,171.208892822,1.25792276859,3.13717937469,2.5927863121,272439.5625,0.783607542515,299253.5,256.804779053,56.8850975037,91755.7265625,121.302375793
2388949,52.6235542297,0.482714027166,2.96617507935,2.92156100273,223254.046875,1.07627189159,170361.578125,131.990600586,59.1815757751,19096.4667969,56.9830513
55769,175.0,2.21868634224,3.13823270798,1.55831480026,183177.09375,0.99055314064,150166.328125,121.230331421,50.0014839172,74407.140625,103.01121521
23455926,175.0,2.89768838882,2.87462043762,1.29774832726,139880.640625,0.945105075836,187551.1875,162.666107178,28.2494926453,130917.53125,199.798843384
1561963,175.0,3.09919166565,3.13637518883,0.151036202908,164456.015625,0.17057608068,174732.578125,205.033035278,35.5928077698,92313.640625,83.2881698608
1479807,175.0,2.84429430962,3.12631392479,0.346591472626,282421.0625,1.17000818253,297041.09375,341.94821167,66.0642547607,61422.8984375,236.411453247
32251994,120.794639587,1.4739780426,3.09021401405,1.5019671917,186091.9375,1.20408642292,162018.375,142.207565308,46.4487876892,79298.0,111.367652893
2124432,47.5738563538,0.557549774647,3.04447031021,2.41749429703,223099.46875,0.735462963581,160106.203125,84.8246459961,57.2183456421,64512.734375,99.4964904785
8034313,74.1671676636,0.758419394493,3.0952732563,2.52000808716,218007.6875,0.763832092285,169652.453125,126.850608826,55.7304229736,8244.20214844,120.984344482
971268,116.946922302,1.6577552557,3.09925079346,1.763687253,150394.3125,1.07055354118,177247.703125,168.597900391,32.3859863281,6207.66162109,104.28717804
319160,175.0,2.99656558037,3.08223581314,1.1606657505,298152.65625,0.335911631584,166213.984375,350.0,180.0,77725.7890625,104.627212524
3496049,63.1601409912,0.797719240189,3.13779020309,2.89638471603,331479.21875,2.79106283188,192061.484375,165.396530151,25.9353942871,9815.46289062,84.1650848389
2019874,175.0,2.27790212631,3.05397200584,0.823780953884,234784.46875,1.31032824516,160804.0,200.400222778,87.20728302,54840.5546875,99.0427627563
26173837,71.4318389893,0.840946912766,3.13175868988,2.62451815605,260305.65625,0.569838523865,168445.71875,84.5284957886,73.1442260742,25242.1738281,132.87689209
47408082,175.0,2.32027554512,3.13876795769,1.1352878809,168933.09375,1.14513158798,225629.84375,270.997497559,67.5874557495,25986.7519531,80.5419311523
1251130,80.7723083496,0.66860049963,3.06201648712,2.66757011414,228217.90625,0.192770883441,361039.65625,340.961914062,31.3828887939,58621.390625,238.568893433
1896897,175.0,3.92351436615,3.08816623688,1.21081197262,191828.5625,0.654699206352,212883.125,221.919677734,23.9697189331,48812.9296875,30.2157707214
1667656,157.294998169,0.985289216042,3.08145046234,2.58972287178,378352.59375,1.152161479,317528.0625,277.814971924,92.4317779541,16943.1953125,254.209136963
1192493,175.0,3.13052916527,3.04826402664,0.0428056716919,108750.359375,1.46492707729,173759.59375,232.355270386,67.9538269043,16603.8398438,78.5511245728
783741,103.998542786,0.968156695366,3.12712407112,3.03776502609,278657.9375,0.164826825261,200502.75,123.797134399,80.5074996948,34172.6132812,51.115447998
3023161,175.0,1.8460187912,3.09309792519,0.85285705328,212934.765625,1.75752747059,160085.953125,151.245986938,58.3358154297,132821.90625,132.01713562
5492777,52.8796730042,0.746074020863,3.05618166924,2.87330889702,300064.65625,2.39649558067,210957.03125,136.669433594,26.2635669708,34005.5703125,97.6408309937
6681816,175.0,3.03136253357,3.13923549652,1.41443431377,287846.5625,0.463532745838,186767.125,193.507781982,29.8610591888,23864.234375,129.264663696
33354073,175.0,2.42600679398,2.85010290146,2.6351454258,253623.921875,0.463712304831,160029.71875,97.3738708496,74.1312637329,12098.5537109,119.007850647
2571788,88.5802001953,1.06213152409,3.13173341751,2.62205195427,252262.484375,2.1091837883,163623.1875,110.832527161,55.6301307678,63203.1835938,32.6177177429
4406559,107.969871521,1.45014059544,2.98340630531,1.80933737755,164569.125,0.802664995193,154199.0625,161.340377808,35.0175704956,84472.546875,52.7930030823
34696754,40.344619751,0.455014944077,3.12761330605,2.55563735962,204206.96875,0.685058712959,170026.875,108.176475525,36.4160842896,46395.359375,107.674957275
1812971,88.7885894775,1.07033157349,3.14003062248,2.61472225189,238891.390625,0.0272863712162,151136.265625,80.3430709839,77.0137252808,59122.7578125,27.5195560455
4208176,144.893966675,1.73206841946,2.93248534203,2.09767866135,194102.734375,0.503180742264,166752.375,147.973983765,53.9197654724,89205.140625,90.8014678955
4283647,77.7777252197,1.43913519382,2.74776077271,2.41426229477,170897.59375,1.43077909946,166832.234375,66.2350540161,33.8610534668,16596.5097656,37.0423049927
3611347,175.0,3.13621234894,3.11769509315,0.298091888428,100027.296875,0.278446733952,295633.4375,350.0,120.270530701,37160.1132812,225.108566284
1373899,135.524002075,0.774267911911,3.12195968628,2.8137845993,419996.65625,2.3772892952,450000.0,350.0,63.1265640259,60550.6640625,320.0
975625,140.884887695,1.61463725567,3.10822701454,2.63553333282,246939.078125,0.67540705204,177205.203125,168.04574585,36.9965362549,80937.984375,68.9819869995
699428,121.757575989,1.19707906246,3.10123133659,2.04857206345,214269.765625,0.54066580534,165910.671875,137.667541504,49.3355712891,60341.5273438,92.1635818481
1114121,175.0,3.58132243156,3.13816785812,0.809054732323,252686.53125,0.0665519833565,158514.78125,350.0,180.0,70578.578125,135.099975586
6445176,79.8988265991,0.750147342682,3.07370376587,2.87784361839,489525.75,2.12749648094,215011.9375,145.736221313,65.3633041382,111705.148438,49.6006813049
926363,118.814582825,0.982244670391,3.01608490944,2.52833080292,330618.40625,0.499070197344,218647.84375,124.20287323,119.584411621,104383.890625,59.6779670715
509256,175.0,2.92820382118,3.13880491257,0.742029249668,141227.34375,0.892861247063,196219.5,219.448165894,25.7543373108,2000.30358887,122.909179688
2735746,175.0,3.10609006882,3.12346601486,0.622805058956,142162.96875,0.734544277191,235219.546875,227.474227905,20.7342033386,65245.2851562,152.170913696
39157778,175.0,2.31145310402,2.81125283241,0.727016031742,138780.328125,0.00296457158402,187801.78125,151.640548706,56.5867614746,168390.421875,81.7627334595
763402,175.0,2.90595078468,3.12001442909,1.09083092213,195402.296875,0.347470670938,161533.03125,155.224945068,49.9623680115,59725.1015625,136.196792603
140422,111.742797852,0.709157943726,3.10566568375,2.71104693413,314271.90625,2.02241277695,223561.609375,285.927246094,76.353012085,11834.0380859,156.936386108
4635215,175.0,3.20030379295,2.98724222183,0.401953220367,128227.453125,1.86911809444,160157.234375,235.704269409,91.2490844727,22207.5527344,50.7958641052
405227,114.927642822,0.940568029881,3.1069829464,2.57294201851,283467.65625,0.551949679852,261275.734375,193.936676025,70.4784393311,67857.078125,97.5628890991
6710645,42.4374084473,0.551302909851,3.08711576462,2.86748695374,187941.484375,1.21313309669,150752.265625,128.912506104,31.6474533081,75707.4296875,31.8924751282
2298258,126.492515564,0.837260067463,3.09424495697,2.59984564781,513004.90625,2.1586959362,277604.3125,164.009292603,129.767913818,16933.2128906,190.013916016
412513,175.0,1.49689257145,3.1223077774,2.18522357941,559424.3125,1.56650531292,279210.40625,193.671173096,149.591049194,70019.8515625,111.500396729
1016846,75.8880004883,0.435805767775,3.10300159454,2.24977254868,178069.234375,0.113385617733,375649.90625,338.622650146,27.7370471954,215000.0,225.351348877
2117033,175.0,3.55279064178,3.13896727562,0.804671049118,162708.84375,0.613478600979,239020.890625,262.846893311,47.4752655029,137489.578125,120.883270264
15501871,175.0,2.94019246101,3.11765694618,0.114351034164,133152.125,0.414459079504,274808.21875,350.0,98.7841949463,86997.7890625,168.469268799
77704,175.0,3.3655462265,3.11311912537,3.04630851746,547692.4375,0.0357115827501,326528.15625,259.963928223,71.1063079834,72816.4375,31.1941890717
2789564,83.672088623,0.961186528206,3.11780142784,1.84794437885,239324.015625,1.39533746243,153006.921875,86.1220779419,79.7653121948,55495.8242188,136.412338257
1274392,147.078292847,1.31969046593,3.11950325966,2.44668126106,453159.78125,1.92237317562,202657.75,141.131332397,96.9899978638,19839.2265625,73.1356048584
4838746,59.3516044617,0.849788427353,3.08195543289,2.07969260216,181980.65625,1.18258118629,151383.953125,118.659866333,33.363319397,68970.8125,90.8392715454
157687,119.969009399,0.776772797108,3.14123344421,2.99568295479,417177.53125,0.118185386062,286603.40625,148.821517944,138.785827637,11920.7255859,183.349090576
898323,103.051574707,1.10071456432,3.13604640961,2.33162593842,347817.0,1.65167605877,172900.546875,110.277893066,72.5707550049,91095.2109375,100.132019043
10732717,99.8434829712,1.20581233501,3.08709263802,2.45550298691,197923.46875,1.22201764584,186535.484375,143.838500977,45.8744010925,17764.3515625,122.084266663
651775,55.9814529419,0.940602123737,3.07732343674,2.59170627594,149446.890625,0.0833693370223,154795.109375,121.954391479,21.3183612823,73454.453125,16.3584651947
1327834,175.0,2.49197697639,3.13199567795,1.27571904659,152607.765625,0.192665725946,270970.9375,301.273834229,42.2893218994,139201.875,104.760414124
1970635,134.586959839,1.06379127502,3.10872602463,2.34378051758,310644.8125,0.629089355469,210282.609375,167.746444702,93.616897583,108365.023438,64.0009307861
2556259,160.841369629,1.53491294384,2.94039487839,2.00859618187,253459.25,0.969718694687,210452.203125,194.594360352,57.5062904358,73652.625,176.117446899
117945,130.668930054,1.28613269329,3.12916064262,2.17559075356,299244.0625,0.678195476532,207375.984375,107.18686676,97.5469207764,66253.8359375,118.404670715
17212821,72.5977859497,0.821989715099,3.12705254555,2.10565924644,226286.296875,0.829322040081,168465.15625,115.176979065,57.6533241272,80810.7265625,139.806991577
639807,107.753517151,0.597362101078,3.11755442619,2.97194480896,421570.03125,0.254695951939,317032.46875,182.049713135,131.207870483,17350.3964844,187.528884888
40093311,60.1964149475,0.855565547943,3.01772356033,0.441488981247,121206.734375,0.667503356934,163830.0,125.658927917,34.2527160645,171751.484375,196.266815186
682602,54.7253608704,0.450949430466,3.13575768471,2.61688756943,306870.65625,2.70179080963,259484.9375,215.068878174,49.1826591492,30420.6210938,234.297012329
367591,127.266456604,1.18210279942,3.12585330009,2.2886633873,259771.171875,0.543780684471,182148.75,131.350875854,85.4854354858,46481.515625,133.526123047
2604211,60.2197189331,0.629079818726,3.10792255402,2.37756967545,181241.1875,0.421436101198,270910.46875,252.767913818,23.2563457489,97076.2265625,90.0190353394
712649,120.797683716,1.17391371727,3.05163550377,3.01205348969,255133.515625,0.0759468302131,212639.21875,155.109481812,55.3011207581,6042.87841797,110.509880066
1845384,162.08631897,1.50323534012,3.11573672295,1.98806452751,222958.546875,0.93336224556,270562.71875,227.448913574,43.6021270752,43461.9492188,35.4253921509
1537528,50.1707038879,0.482639551163,3.11334061623,2.88302469254,230375.125,0.298056870699,205700.734375,146.598297119,52.7741470337,5727.88964844,67.0733566284
3541228,98.7677536011,0.939049601555,3.12657403946,2.48171329498,350524.8125,2.03123307228,190252.828125,104.770401001,101.35005188,36090.8828125,98.6523361206
857894,104.378173828,1.00440478325,3.09676337242,2.54321575165,232755.046875,0.569409132004,182757.046875,144.050979614,64.6389312744,68073.921875,101.273010254
70617,175.0,2.19276928902,3.13250756264,1.33632743359,203980.28125,1.30653035641,159519.28125,176.095428467,82.3318252563,21859.8417969,114.254386902
742249,175.0,2.61242508888,3.13534188271,0.872188866138,206780.59375,0.402972519398,283745.125,318.039215088,53.810962677,50712.6835938,35.796257019
830804,128.983215332,1.29142200947,2.97983574867,2.07494854927,280792.71875,1.12440276146,159475.671875,108.791259766,81.6092300415,47784.953125,51.1304855347
49429297,175.0,2.50769352913,2.93773770332,0.4850076437,135228.5625,0.0472292974591,225900.96875,264.498596191,92.1117782593,208065.046875,136.026550293
320637,126.909545898,0.919115900993,3.06394219398,2.05527853966,293086.5,0.346774220467,293906.21875,245.985214233,73.0899429321,62998.2226562,234.605438232
723709,135.904754639,0.991239607334,3.12320327759,2.4456281662,365542.125,1.11470913887,267708.53125,241.640869141,73.3433609009,68995.4921875,74.0993347168
596988,127.302482605,1.33295464516,3.09850120544,2.51465344429,257746.171875,0.98117184639,174002.75,96.3758239746,81.7247924805,66445.4609375,90.2144546509
54887,99.9363327026,1.19886612892,3.10685372353,2.44331526756,201344.109375,0.0106335896999,166483.953125,130.019012451,41.9799346924,37016.6328125,56.4998435974
2219427,84.9430007935,0.627224266529,3.13380432129,2.64918804169,515193.3125,4.38660478592,264026.4375,190.809280396,64.0564956665,44266.6757812,240.018081665
389049,127.745140076,1.4390360117,3.13800525665,2.30946397781,228494.515625,0.638415396214,152676.96875,112.814277649,77.9171142578,75117.4453125,52.4856414795
416526,83.4823379517,1.02278709412,3.11012387276,2.42002439499,195054.875,0.753995358944,171556.4375,142.142333984,43.5511360168,2355.72729492,127.86945343
7235105,136.683898926,1.52077579498,3.06348156929,1.79697835445,188285.734375,0.00796259846538,247093.0,219.022857666,35.6878852844,26563.4453125,159.04788208
2832319,73.9873123169,0.683408558369,3.11668395996,2.79631304741,296694.21875,1.7212331295,237674.03125,164.52154541,66.4696884155,49811.0351562,117.042732239
2962758,92.4406204224,0.953065156937,3.12969946861,2.82580184937,234066.234375,0.999830365181,191765.875,132.14881897,56.5368156433,81418.296875,75.6409835815
244267,75.0833053589,1.23630559444,3.11509037018,2.50244855881,153223.546875,0.0358565300703,161683.9375,126.94708252,20.4009208679,72525.46875,115.981842041
5224985,174.727325439,2.9444231987,3.10900187492,0.393460988998,89751.4765625,0.266483992338,198677.984375,229.596466064,28.478099823,73922.21875,156.51159668
657671,53.4877929688,0.571595072746,3.12354111671,2.79061937332,189365.09375,0.150663152337,264935.09375,233.252044678,27.7428894043,103442.226562,117.929290771
9398234,57.296749115,0.714143097401,3.13268709183,1.83932960033,200305.28125,0.105103909969,161910.859375,116.55657196,48.4953193665,74853.6640625,139.642532349
17952702,175.0,3.01619267464,3.09274458885,0.384661495686,151281.15625,0.148217856884,168810.3125,350.0,180.0,10179.7519531,15.6301927567
34125868,175.0,3.36285829544,3.11290168762,0.308226525784,187983.25,3.21206378937,159724.75,319.216339111,150.447036743,42619.7929688,127.438842773
7045187,157.89781189,1.80723655224,3.11887812614,2.68561172485,181482.375,1.12622439861,234434.3125,211.073287964,25.7598075867,27994.5605469,122.006759644
2016759,68.4652252197,0.627089381218,3.13859772682,2.80571389198,231641.171875,1.13894462585,350011.0625,319.416473389,32.0190582275,41968.6328125,297.491699219
9981661,52.9994125366,0.539818644524,3.13553738594,2.40176892281,218330.109375,1.6774739027,195869.765625,180.958572388,33.5195083618,67808.8046875,166.028015137
2726028,175.0,3.33875203133,2.91924476624,0.717599511147,228053.125,0.547105491161,157204.1875,172.907211304,25.8894290924,66064.8515625,52.4803199768
670601,125.677848816,1.53461503983,3.13826537132,2.6391711235,273465.46875,0.822572112083,160524.140625,120.753829956,42.1857681274,46545.609375,79.7547454834
186908,111.105934143,1.42260205746,3.07712244987,2.65250492096,220342.9375,0.390507489443,160991.875,120.668685913,44.146938324,31682.7441406,51.7449035645
7077012,169.397064209,2.89438080788,3.11714792252,0.474721550941,112325.617188,0.168698444963,164816.109375,166.213973999,29.705160141,22840.671875,19.3690872192
90505,84.17527771,0.836394667625,3.06324791908,2.83424401283,209091.15625,1.07529556751,366521.125,347.242126465,21.6965618134,22648.3417969,320.0
3396515,67.2464370728,1.17720139027,3.12499594688,2.2378282547,147124.359375,1.2213691473,152639.21875,127.226394653,22.4828491211,3949.84008789,108.272247314
580776,118.478240967,1.28970909119,3.05553293228,2.38194084167,330335.25,1.61388075352,166933.359375,99.1034622192,83.6769714355,86061.71875,20.1193599701
37538015,145.760467529,2.49381184578,3.1125266552,0.922881603241,122648.273438,2.15779900551,171658.921875,161.824920654,30.6095733643,6575.73632812,99.2640914917
4007568,120.133079529,1.73354196548,3.10495638847,0.969161808491,127837.25,0.0178461503237,226316.5625,224.591415405,22.5191402435,88539.703125,156.498855591
9513110,49.1073684692,0.583900988102,3.12104034424,2.53557753563,220423.109375,1.82833492756,164854.046875,126.807746887,41.3598823547,36003.8984375,73.5205307007
3825924,68.342414856,1.38898277283,2.96417403221,1.90488100052,142516.171875,0.869674384594,170006.5,106.445205688,21.1731643677,103885.351562,22.994178772
2391557,175.0,2.37002825737,3.08365941048,1.36350405216,788808.625,2.52989625931,300073.3125,332.695617676,92.7655944824,26431.0351562,99.3140792847
12474863,120.606689453,1.66715800762,2.91807436943,2.05077695847,175129.515625,0.782958328724,150137.203125,122.282287598,39.1416053772,105003.3125,73.24559021
1853261,175.0,2.43598437309,3.10357499123,1.73303413391,232666.09375,1.78375136852,209539.6875,216.471450806,81.2810134888,91135.40625,51.2849884033
826273,175.0,2.12879395485,3.10212230682,1.639757514,184144.71875,1.41948127747,160768.546875,186.252029419,79.920463562,24377.9257812,81.6951446533
